case_id,trial,negative,status,decision,code_passed,judgement,overall_passed,turns,tokens_in,tokens_out,cost_usd,failures
CLM-16005,1,True,error,,False,not_reviewable,False,3,6828,953,0.000931,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 27447: missing line occurrence; 27447: missing preauth lookup; wrong named missing item / line / service date
CLM-16005,2,True,error,,False,not_reviewable,False,3,6828,994,0.00094535,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 27447: missing line occurrence; 27447: missing preauth lookup; wrong named missing item / line / service date
CLM-16005,3,True,error,,False,not_reviewable,False,3,6828,786,0.0008725499999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 27447: missing line occurrence; 27447: missing preauth lookup; wrong named missing item / line / service date
CLM-16101,1,False,error,,False,not_reviewable,False,4,9411,695,0.0010667124999999998,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong line count; line[0] 62480: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16102,1,False,error,,False,not_reviewable,False,4,9404,683,0.0010619,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong line count; line[0] 29881: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16103,1,False,error,,False,not_reviewable,False,4,9397,718,0.0010735375,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong line count; line[0] 27447: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16104,1,False,error,,False,not_reviewable,False,3,6997,1401,0.0011025875,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 62480: missing line occurrence; 62480: missing preauth lookup; line[1] 27447: missing line occurrence; 27447: missing preauth lookup; line[2] 80053: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16105,1,True,error,,False,not_reviewable,False,3,6793,886,0.0009044874999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 29881: missing line occurrence; 29881: missing preauth lookup; wrong named missing item / line / service date
CLM-16105,2,True,error,,False,not_reviewable,False,4,9399,837,0.0011153624999999997,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong line count; line[0] 29881: missing line occurrence; wrong named missing item / line / service date
CLM-16105,3,True,error,,False,not_reviewable,False,3,7152,1079,0.00100345,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing or unsuccessful tool trace; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 29881: missing line occurrence; 29881: missing preauth lookup; wrong named missing item / line / service date
CLM-16201,1,False,error,,False,not_reviewable,False,3,6808,535,0.0007829499999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 47120: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16202,1,False,error,,False,not_reviewable,False,3,6798,718,0.0008461249999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 47120: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16203,1,False,error,,False,not_reviewable,False,3,6788,677,0.0008309,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 70553: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16204,1,False,not_recorded,approve_in_principle,False,not_reviewable,False,4,9383,491,0.0009928625,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
CLM-16205,1,True,error,,False,not_reviewable,False,2,4392,698,0.0006285999999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient
CLM-16205,2,True,error,,False,not_reviewable,False,2,4392,479,0.0005519499999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient
CLM-16205,3,True,error,,False,not_reviewable,False,2,4392,658,0.0006145999999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient
CLM-16301,1,False,error,,False,not_reviewable,False,3,6830,669,0.0008317749999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 99213: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16302,1,False,error,,False,not_reviewable,False,3,6826,594,0.0008051749999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 99213: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16303,1,False,error,,False,not_reviewable,False,2,4362,621,0.000599025,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 15823: missing line occurrence; 15823: missing check_procedure; 15823: missing check_documents; wrong approved_total; wrong refused_total
CLM-16304,1,False,error,,False,not_reviewable,False,3,6948,704,0.00085435,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 47120: missing line occurrence; line[1] 31255: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16305,1,True,error,,False,not_reviewable,False,3,6828,740,0.00085645,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient; policy evidence missing
CLM-16305,2,True,error,,False,not_reviewable,False,3,6828,630,0.00081795,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient; policy evidence missing
CLM-16305,3,True,error,,False,not_reviewable,False,3,6828,672,0.00083265,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient; policy evidence missing
CLM-16401,1,False,error,,False,not_reviewable,False,3,6842,578,0.0008009749999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 47120: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16402,1,False,error,,False,not_reviewable,False,3,6838,628,0.0008181249999999998,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 47120: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16403,1,False,error,,False,not_reviewable,False,2,4412,823,0.0006741,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 47120: missing line occurrence; 47120: missing check_procedure; 47120: missing check_documents; line[1] 62480: missing line occurrence; 62480: missing check_procedure; 62480: missing check_documents; 62480: missing preauth lookup; line[2] 31255: missing line occurrence; 31255: missing check_procedure; 31255: missing check_documents; wrong approved_total; wrong refused_total
CLM-16404,1,False,error,,False,not_reviewable,False,3,7105,1385,0.0011064374999999998,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 47120: missing line occurrence; line[1] 62480: missing line occurrence; 62480: missing preauth lookup; line[2] 31255: missing line occurrence; line[3] 47120: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16405,1,True,error,,False,not_reviewable,False,3,6838,527,0.0007827749999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient; policy evidence missing
CLM-16405,2,True,error,,False,not_reviewable,False,3,6838,634,0.000820225,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient; policy evidence missing
CLM-16405,3,True,error,,False,not_reviewable,False,3,6838,594,0.0008062249999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient; policy evidence missing
CLM-16501,1,False,error,,False,not_reviewable,False,3,6824,624,0.0008155,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 70553: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16502,1,False,error,,False,not_reviewable,False,3,6889,915,0.0009230375,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 70553: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16503,1,False,error,,False,not_reviewable,False,3,6824,720,0.0008491,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 70553: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16504,1,False,error,,False,not_reviewable,False,3,6838,647,0.0008247749999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 70553: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16505,1,True,error,,False,not_reviewable,False,2,4692,64,0.00043295,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient; duplicate evidence missing
CLM-16505,2,True,completed,escalate,True,pending,False,4,9330,456,0.000975975,
CLM-16505,3,True,error,,False,not_reviewable,False,3,6795,412,0.0007387625,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient
