case_id,trial,negative,status,decision,code_passed,judgement,overall_passed,turns,tokens_in,tokens_out,cost_usd,failures
CLM-16105,1,True,error,,False,not_reviewable,False,7,18694,984,0.0022630000000000003,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong line count; line[0] 29881: missing line occurrence; wrong named missing item / line / service date
CLM-16105,2,True,error,,False,not_reviewable,False,7,18694,931,0.0022418,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong line count; line[0] 29881: missing line occurrence; wrong named missing item / line / service date
CLM-16105,3,True,error,,False,not_reviewable,False,7,18694,926,0.0022398,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong line count; line[0] 29881: missing line occurrence; wrong named missing item / line / service date
CLM-16201,1,False,error,,False,not_reviewable,False,6,15706,631,0.001823,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 47120: missing line occurrence; 47120: missing check_documents; wrong approved_total; wrong refused_total
CLM-16202,1,False,error,,False,not_reviewable,False,6,15676,614,0.0018132,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 47120: missing line occurrence; 47120: missing check_documents; wrong approved_total; wrong refused_total
CLM-16203,1,False,not_recorded,approve_in_principle,False,not_reviewable,False,7,18479,978,0.0022391,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence; missing core coverage evidence
CLM-16204,1,False,not_recorded,approve_in_principle,False,not_reviewable,False,6,15786,770,0.0018866,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence; missing core coverage evidence; 47120: missing check_documents
CLM-16205,1,True,error,,False,not_reviewable,False,8,21506,945,0.0025286,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing or unsuccessful tool trace; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient
CLM-16205,2,True,error,,False,not_reviewable,False,6,15766,786,0.0018909999999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient
CLM-16205,3,True,error,,False,not_reviewable,False,6,15766,786,0.0018909999999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient
CLM-16301,1,False,error,,False,not_reviewable,False,6,15877,1148,0.0020469,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 99213: missing line occurrence; 99213: missing check_documents; wrong approved_total; wrong refused_total
CLM-16302,1,False,not_recorded,approve_in_principle,False,not_reviewable,False,7,18742,808,0.0021974,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence; missing core coverage evidence
CLM-16303,1,False,completed,approve_in_principle,False,pending,False,6,15729,1402,0.0021337,missing core coverage evidence; 15823: missing check_procedure; 15823: missing check_documents
CLM-16304,1,False,error,,False,not_reviewable,False,6,16191,940,0.0019951,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 47120: missing line occurrence; line[1] 31255: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16305,1,True,completed,escalate,True,pending,False,6,15952,650,0.0018551999999999998,
CLM-16305,2,True,completed,escalate,True,pending,False,6,15952,661,0.0018596,
CLM-16305,3,True,completed,escalate,True,pending,False,6,15952,681,0.0018675999999999999,
CLM-16401,1,False,error,,False,not_reviewable,False,5,13094,560,0.0015334,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 47120: missing line occurrence; 47120: missing check_procedure; 47120: missing check_documents; wrong approved_total; wrong refused_total
CLM-16402,1,False,not_recorded,approve_in_principle,False,not_reviewable,False,6,15975,703,0.0018787,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence; missing core coverage evidence; 47120: missing check_documents
CLM-16403,1,False,error,,False,not_reviewable,False,8,23153,1519,0.0029229,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; write/final mismatch: decision; write/final mismatch: reason; write/final mismatch: evidence; write/final mismatch: lines; write/final mismatch: approved_total; write/final mismatch: refused_total; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 47120: missing line occurrence; line[1] 62480: missing line occurrence; line[2] 31255: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16404,1,False,error,,False,not_reviewable,False,8,23289,1649,0.0029885,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing or unsuccessful tool trace; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 47120: missing line occurrence; line[1] 62480: missing line occurrence; line[2] 31255: missing line occurrence; line[3] 47120: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16405,1,True,not_recorded,escalate,False,not_reviewable,False,5,13085,419,0.0014761,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
CLM-16405,2,True,not_recorded,escalate,False,not_reviewable,False,5,13085,419,0.0014761,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
CLM-16405,3,True,not_recorded,escalate,False,not_reviewable,False,5,13085,419,0.0014761,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
CLM-16501,1,False,error,,False,not_reviewable,False,6,15862,824,0.0019158,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 70553: missing line occurrence; 70553: missing check_documents; wrong approved_total; wrong refused_total
CLM-16502,1,False,error,,False,not_reviewable,False,6,16176,635,0.0018716,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 70553: missing line occurrence; 70553: missing check_documents; wrong approved_total; wrong refused_total
CLM-16503,1,False,error,,False,not_reviewable,False,7,18800,1450,0.0024600000000000004,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; missing core coverage evidence; wrong line count; line[0] 70553: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16504,1,False,not_recorded,approve_in_principle,False,not_reviewable,False,7,18842,884,0.0022378,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence; missing core coverage evidence
CLM-16505,1,True,not_recorded,escalate,False,not_reviewable,False,3,7519,202,0.0008327,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
CLM-16505,2,True,not_recorded,escalate,False,not_reviewable,False,3,7519,202,0.0008327,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
CLM-16505,3,True,not_recorded,escalate,False,not_reviewable,False,3,7519,203,0.0008331,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
