case_id,trial,negative,status,decision,code_passed,judgement,overall_passed,turns,tokens_in,tokens_out,cost_usd,failures
CLM-8917,2,True,not_recorded,escalate,False,not_reviewable,False,4,10743,554,0.013512999999999999,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
CLM-8917,3,True,not_recorded,escalate,False,not_reviewable,False,4,10743,554,0.013512999999999999,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
CLM-8925,1,True,completed,escalate,True,pass,True,5,14591,1134,0.020261,
CLM-8925,2,True,completed,escalate,True,pass,True,5,14591,1134,0.020261,
CLM-8925,3,True,completed,escalate,True,pass,True,5,14591,1134,0.020261,
CLM-8933,1,True,error,,False,not_reviewable,False,3,7854,617,0.010938999999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient
CLM-8933,2,True,error,,False,not_reviewable,False,3,7854,617,0.010938999999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient
CLM-8933,3,True,error,,False,not_reviewable,False,3,7854,617,0.010938999999999999,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient
CLM-8941,1,True,error,,False,not_reviewable,False,2,5092,496,0.007572,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient
CLM-8941,2,True,error,,False,not_reviewable,False,2,5092,496,0.007572,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient
CLM-8941,3,True,error,,False,not_reviewable,False,2,5092,496,0.007572,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient
CLM-8952,1,True,not_recorded,escalate,False,not_reviewable,False,3,7785,438,0.009975,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
CLM-8952,2,True,not_recorded,escalate,False,not_reviewable,False,3,7785,438,0.009975,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
CLM-8952,3,True,not_recorded,escalate,False,not_reviewable,False,3,7785,438,0.009975,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
CLM-8960,1,False,completed,approve_in_principle,True,pass,True,5,14728,1507,0.022262999999999998,
CLM-8971,1,False,error,,False,not_reviewable,False,4,10650,931,0.015305,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong line count; line[0] 99213: missing line occurrence; 99213: missing check_documents; wrong approved_total; wrong refused_total
CLM-16001,1,False,completed,approve_in_principle,True,pass,True,5,14644,1551,0.022399,
CLM-16002,1,False,not_recorded,approve_in_principle,False,not_reviewable,False,5,13931,1273,0.020296,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
CLM-16003,1,False,completed,approve_in_principle,True,pass,True,5,14149,1110,0.019699,
CLM-16004,1,False,completed,approve_in_principle,True,pass,True,6,17702,1758,0.026492,
CLM-16005,1,True,completed,request_document,True,pass,True,7,20039,1461,0.027344,
CLM-16005,2,True,completed,request_document,True,pass,True,7,20039,1461,0.027344,
CLM-16005,3,True,completed,request_document,True,pass,True,7,20039,1461,0.027344,
CLM-16101,1,False,completed,approve_in_principle,True,pass,True,6,16993,1569,0.024838,
CLM-16102,1,False,error,,False,not_reviewable,False,4,10797,1383,0.017712000000000002,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong line count; line[0] 29881: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16103,1,False,completed,approve_in_principle,True,pass,True,5,14019,1341,0.020724,
CLM-16104,1,False,completed,approve_in_principle,True,pass,True,6,17729,1473,0.025094,
CLM-16105,1,True,completed,request_document,False,pass,False,6,16822,1561,0.024627,29881: missing check_documents
CLM-16105,2,True,completed,request_document,False,pass,False,6,16822,1561,0.024627,29881: missing check_documents
CLM-16105,3,True,completed,request_document,False,pass,False,6,16822,1561,0.024627,29881: missing check_documents
CLM-16201,1,False,completed,approve_in_principle,True,pass,True,5,13868,1050,0.019118000000000003,
CLM-16202,1,False,completed,approve_in_principle,True,pass,True,5,13876,1057,0.019160999999999997,
CLM-16203,1,False,completed,approve_in_principle,True,pass,True,5,13806,1045,0.019031,
CLM-16204,1,False,error,,False,not_reviewable,False,5,13688,1367,0.020523,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong line count; line[0] 47120: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16205,1,True,error,,False,not_reviewable,False,2,5107,524,0.007727,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient
CLM-16205,2,True,error,,False,not_reviewable,False,2,5107,524,0.007727,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient
CLM-16205,3,True,error,,False,not_reviewable,False,2,5107,524,0.007727,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong escalation trigger; wrong escalation recipient
CLM-16301,1,False,not_recorded,approve_in_principle,False,not_reviewable,False,5,13712,1088,0.019152,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
CLM-16302,1,False,completed,approve_in_principle,True,pass,True,5,13943,1169,0.019788,
CLM-16303,1,False,error,,False,not_reviewable,False,5,13590,1222,0.0197,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong line count; line[0] 15823: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16304,1,False,error,,False,not_reviewable,False,4,11024,1278,0.017414,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong line count; line[0] 47120: missing line occurrence; line[1] 31255: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16305,1,True,completed,escalate,True,pass,True,5,13835,1054,0.019105,
CLM-16305,2,True,completed,escalate,True,pass,True,5,13835,1054,0.019105,
CLM-16305,3,True,completed,escalate,True,pass,True,5,13835,1054,0.019105,
CLM-16401,1,False,error,,False,not_reviewable,False,5,13839,1459,0.021134,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong line count; line[0] 47120: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16402,1,False,not_recorded,approve_in_principle,False,not_reviewable,False,5,13831,1197,0.019816,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
CLM-16403,1,False,error,,False,not_reviewable,False,5,14351,1691,0.022806,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong line count; line[0] 47120: missing line occurrence; line[1] 62480: missing line occurrence; line[2] 31255: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16404,1,False,completed,approve_in_principle,True,pass,True,5,15000,1809,0.024045,
CLM-16405,1,True,completed,escalate,True,pass,True,5,13956,827,0.018091,
CLM-16405,2,True,completed,escalate,True,pass,True,5,13956,827,0.018091,
CLM-16405,3,True,completed,escalate,True,pass,True,5,13956,827,0.018091,
CLM-16501,1,False,completed,approve_in_principle,True,pass,True,6,16842,1290,0.023292,
CLM-16502,1,False,error,,False,not_reviewable,False,4,10922,1040,0.016122,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong line count; line[0] 70553: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16503,1,False,completed,approve_in_principle,True,pass,True,6,16922,1322,0.023532,
CLM-16504,1,False,error,,False,not_reviewable,False,4,10836,1194,0.016806,execution not completed: error; wrong decision; output schema: non-escalation requires every billed line and its disposition; expected one actual gated write; missing read/write evidence; unsupported evidence citations; wrong line count; line[0] 70553: missing line occurrence; wrong approved_total; wrong refused_total
CLM-16505,1,True,not_recorded,escalate,False,not_reviewable,False,3,7840,489,0.010284999999999999,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
CLM-16505,2,True,not_recorded,escalate,False,not_reviewable,False,3,7840,489,0.010284999999999999,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
CLM-16505,3,True,not_recorded,escalate,False,not_reviewable,False,3,7840,489,0.010284999999999999,execution not completed: not_recorded; expected one actual gated write; missing read/write evidence
